"SK_ID_PREV" "AMT_BALANCE_INTERCEPT" "AMT_BALANCE_TREND"
"84023" 2476762 0 0
"84024" 2476771 83997.5192168675 -1358.75782190949
"84025" 2476781 276713.293090909 -29431.6842272727
"84026" 2476792 0 0
"84027" 2476830 35129.574 12559.896
"84028" 2476836 82537.5900592886 -2890.95821146245
"84029" 2476854 5200.68751175811 -80.8155611002238
"84030" 2476884 181597.263928571 -6719.95375615764
"84031" 2476893 0 0
"84032" 2476897 0 0
"84033" 2476914 96924.0180237155 -5647.20367588933
"84034" 2476915 73848.1851098902 7109.34517582417
"84035" 2476924 0 0
"84036" 2476993 28479.4124802632 -429.427364283777
"84037" 2477012 112709.303384306 -1304.62620120724
"84038" 2477015 152060.124819079 -928.494055548021
"84039" 2477023 98400.002516129 -4532.13702217742
"84040" 2477024 16496.226 6298.86471428571
"84041" 2477047 0 0
"84042" 2477081 0 0
"84043" 2477090 146151.770170438 -1741.71611277864
"84044" 2477103 0 0
"84045" 2477106 22609.9251290323 525.772633064516
"84046" 2477114 21239.7190909092 14091.086486014
"84047" 2477116 44540.335006579 -663.827013666577
"84048" 2477128 0 0
"84049" 2477133 -8455.78309090904 14030.3012727273
"84050" 2477136 0 0
"84051" 2477137 0 0
"84052" 2477156 123112.54 104.267999999995
"84053" 2477157 0 0
"84054" 2477160 113560.787454545 -12154.1465454545
"84055" 2477167 -634.48747983871 158.323048020528
"84056" 2477189 124324.097368421 3876.06607894737
"84057" 2477190 0 0
"84058" 2477193 0 0
"84059" 2477194 0 0
"84060" 2477198 0 0
"84061" 2477213 0 0
"84062" 2477215 0 0
"84063" 2477220 -23839.1614285714 24029.4133928571
"84064" 2477223 1711.56355226642 170.923003584644
"84065" 2477224 274868.578071429 -12803.0392402597
"84066" 2477241 128876.91875 8610.30824999999
"84067" 2477256 0 0
"84068" 2477262 28322.9060526315 7108.96089473684
"84069" 2477277 0 0
"84070" 2477288 0 0
"84071" 2477289 0 0
"84072" 2477301 0 0
"84073" 2477306 288245.145535714 -977.940535714271
"84074" 2477307 189149.830434783 -2839.79543478261
"84075" 2477327 0 0
"84076" 2477328 63415.617077922 1852.27584697911
"84077" 2477333 77876.2887731092 3216.94158403361
"84078" 2477340 247212.041625 -14636.7757058823
"84079" 2477341 0 0
"84080" 2477373 55601.6257693169 -836.371696948488
"84081" 2477388 213004.928315217 7558.67903478261
"84082" 2477401 -22919.46 17528.34
"84083" 2477427 0 0
"84084" 2477444 65.0624999999999 -1.00612113402062
"84085" 2477484 0 0
"84086" 2477498 107872.507820513 4196.48848901099
"84087" 2477500 0 0
"84088" 2477503 0 0
"84089" 2477509 97805.8243962999 -1153.06210516066
"84090" 2477515 188625.963490048 -2200.17435007044
"84091" 2477539 0 0
"84092" 2477556 0 0
"84093" 2477560 0 0
"84094" 2477561 0 0
"84095" 2477562 0 0
"84096" 2477565 0 0
"84097" 2477566 0 0
"84098" 2477567 -42101.9864999999 26880.0435
"84099" 2477584 0 0
"84100" 2477585 0 0
"84101" 2477587 58240.4087615698 -1133.50265886709
"84102" 2477590 294600.946928571 3049.11859090909
"84103" 2477592 48742.3469284713 -736.544656679896
"84104" 2477594 0 0
"84105" 2477605 -103232.412631579 24968.8176315789
"84106" 2477619 71544.0923376623 -1174.25775148902
"84107" 2477655 -22443.1528846154 6335.58832417582
"84108" 2477690 111237.422813665 -223.842495757152
"84109" 2477704 0 0
"84110" 2477706 62972.694 12327.7152857143
"84111" 2477707 196457.90625 -2753.57625
"84112" 2477708 -303.531000000066 74927.3888571429
"84113" 2477709 27185.742 11733.183
"84114" 2477722 -7482.45857142855 13713.9985714286
"84115" 2477750 6891.29258823529 -117.575458276334
"84116" 2477787 60685.1077203948 -446.137984569995
"84117" 2477803 0 0
"84118" 2477820 0 0
"84119" 2477863 16469.3120955884 44537.0476102941
"84120" 2477864 150648.567631579 -5609.40584210526
"84121" 2477866 -22221.1422648083 4291.06483955919
"84122" 2477878 1809.25799999998 25864.752
"84123" 2477883 0 0
"84124" 2477943 97322.4155769231 12977.8909615385
"84125" 2477947 117396.959674157 -1262.15012470675
"84126" 2477951 0 0
"84127" 2477953 130171.266 813.832363636364
"84128" 2477958 0 0
"84129" 2477974 13648.665 28407.7928571429
"84130" 2477976 164063.782894737 -10724.3891052631
"84131" 2477985 9608.50153846154 -360.318807692308
"84132" 2478046 0 0
"84133" 2478054 0 0
"84134" 2478070 90160.0621978022 1826.97556266518
"84135" 2478074 0 0
"84136" 2478078 127919.549423077 2116.74090659341
"84137" 2478097 36087.255 33823.944
"84138" 2478152 -110093.302651822 11237.9829595142
"84139" 2478157 145220.388 4358.72018181818
"84140" 2478158 0 0
"84141" 2478162 368306.008481781 2294.73797975708
"84142" 2478167 0 0
"84143" 2478168 39631.6338263555 -612.093905862804
"84144" 2478175 0 0
"84145" 2478226 -141918.429272727 74738.7863181818
"84146" 2478227 0 0
"84147" 2478241 131664.617891447 -25.401409488606
"84148" 2478263 44859.7126971762 -792.747837999026
"84149" 2478279 175886.691090463 -594.478327937095
"84150" 2478280 110513.811641447 -382.80576193706
"84151" 2478289 288360.794175824 -22291.0131758242
"84152" 2478290 -3135.56 6491.544
"84153" 2478313 336259.34456044 55439.0128681319
"84154" 2478335 0 0
"84155" 2478351 0 0
"84156" 2478386 63364.9062430209 -1094.79230154066
"84157" 2478415 0 0
"84158" 2478436 16176.5791544118 -870.713272058823
"84159" 2478457 0 0
"84160" 2478476 69152.2936009616 -1410.89648208042
"84161" 2478479 0 0
"84162" 2478481 14702.355 11678.3463461538
"84163" 2478484 69066.4622857143 3295.9642007722
"84164" 2478492 32350.9396153846 2657.71978021978
"84165" 2478515 120703.53125 1619.04375
"84166" 2478545 -2158.19357142856 20048.3067857143
"84167" 2478546 0 0
"84168" 2478547 13821.1290000001 13069.3631538462
"84169" 2478550 0 0
"84170" 2478551 0 0
"84171" 2478554 35440.3968923077 717.970799999999
"84172" 2478559 883149.438 -154.430999999997
"84173" 2478568 -25988.3099999999 10073.0952197802
"84174" 2478620 128215.317908778 -1942.56100961831
"84175" 2478629 102296.587462185 -1621.50551690444
"84176" 2478650 -17102.5357792208 3646.89101637493
"84177" 2478696 473195.129835165 22538.9911648352
"84178" 2478708 155821.072714286 -10216.4588181818
"84179" 2478710 0 0
"84180" 2478713 0 0
"84181" 2478714 44937.4872461539 12303.6973692308
"84182" 2478721 115036.072114625 -374.873255928855
"84183" 2478722 40487.2484210527 7799.12289473684
"84184" 2478726 537594.119289474 -835.97714661654
"84185" 2478734 0 0
"84186" 2478738 0 0
"84187" 2478765 0 0
"84188" 2478768 56597.0125263158 -2833.51645488722
"84189" 2478769 0 0
"84190" 2478779 62855.2318232819 -703.805852108263
"84191" 2478790 0 0
"84192" 2478822 140502.231 8269.35300000001
"84193" 2478823 18908.223 -2577.22063636364
"84194" 2478833 90022.6410986843 -968.802139276995
"84195" 2478842 109091.120284553 -1664.39207855813
"84196" 2478865 0 0
"84197" 2478894 176236.578 6905.69754545455
"84198" 2478911 487812.558956044 9275.3549010989
"84199" 2478934 52172.955 -5602.455
"84200" 2478936 0 0
"84201" 2478971 0 0
"84202" 2478976 28219.851 24497.1
"84203" 2478978 -58384.3302717391 9144.29287173913
"84204" 2478980 56622.5976315789 -3016.4715
"84205" 2478983 28486.1936043956 -444.411762541806
"84206" 2478985 18157.0307142857 4790.12946428572
"84207" 2478990 39794.2542857143 7636.79458928572
"84208" 2478995 0 0
"84209" 2479003 231876.590439561 -25.7544395604491
"84210" 2479007 -29708.3620879121 12864.0559450549
"84211" 2479027 81237.5850176315 6.2671553461231
"84212" 2479060 37650.2345590327 2020.57011708064
"84213" 2479062 0 0
"84214" 2479067 0 0
"84215" 2479376 0 0
"84216" 2479388 0 0
"84217" 2479395 86908.8573529412 -1293.6372527006
"84218" 2479414 0 NA
"84219" 2479418 78536.0426922025 -1149.33396726261
"84220" 2479428 26278.962 15942.3019090909
"84221" 2479440 24797.8263947369 -373.061207881172
"84222" 2479448 222153.172617354 793.440581026368
"84223" 2479454 136735.733714154 454.295767229417
"84224" 2479458 174886.856052632 -8864.06257894736
"84225" 2479495 0 0
"84226" 2479519 -19268.9821226875 4505.30264642162
"84227" 2479539 519009.524451219 -7107.41297038327
"84228" 2479559 29464.9533848685 118.463744641888
"84229" 2479577 42734.0367073171 -681.341500146929
"84230" 2479617 0 0
"84231" 2479646 58780.4498486843 -840.719149586273
"84232" 2479647 0 0
"84233" 2479660 0 0
"84234" 2479663 154809.417857143 -10.2712499999953
"84235" 2479671 0 0
"84236" 2479677 0 0
"84237" 2479705 94218.7447089041 -1694.97488846723
"84238" 2479741 16983.7735282258 3456.77436950147
"84239" 2479752 0 0
"84240" 2479753 -6553.34252307691 14437.2690615385
"84241" 2479754 71382.594 -2933.463375
"84242" 2479756 0 0
"84243" 2479764 3258.84510989011 -184.370538461539
"84244" 2479766 8980.33209230773 4632.19290769231
"84245" 2479787 61328.9522048364 -2096.57520078783
"84246" 2479788 13239.94545 -737.233649999999
"84247" 2479789 116941.626 14990.6331818182
"84248" 2479792 -72060.5519999999 23779.4383636364
"84249" 2479793 0 0
"84250" 2479795 2199.83965860597 -82.1207112375533
"84251" 2479797 331548.586213235 -25267.7315073529
"84252" 2479798 -7162.63122994652 679.94045683728
"84253" 2479811 134365.528118467 -73.1338825865004
"84254" 2479818 0 0
"84255" 2479832 115490.168671096 -3716.84579583208
"84256" 2479845 0 0
"84257" 2479851 454360.272058824 33209.9534674922
"84258" 2479856 211541.533076923 -7673.44379120879
"84259" 2479859 0 0
"84260" 2479865 -4049.36871428578 6439.13646428572
"84261" 2479881 171390.420710526 3959.95943233083
"84262" 2479894 16456.5206324111 -286.351230237154
"84263" 2479902 0 0
"84264" 2479909 138059.344684627 -2131.82568462717
"84265" 2479911 22027.1775 -2498.94346153846
"84266" 2479912 10831.2022417582 -173.974492116579
"84267" 2479914 0 0
"84268" 2479921 0 0
"84269" 2479922 161153.9775 -27244.161
"84270" 2479923 112348.334771451 -1754.28494386528
"84271" 2479924 61595.0626864864 -1017.30918648649
"84272" 2479926 0 0
"84273" 2479931 133175.69685 -2117.32937307692
"84274" 2479946 59343.2694071146 -3391.22174407115
"84275" 2479948 -2176.38000000001 9509.42571428572
"84276" 2479953 -52605.9525974025 29780.180878035
"84277" 2479965 2882.74638461538 -127.176769230769
"84278" 2479979 0 0
"84279" 2480013 0 0
"84280" 2480018 0 0
"84281" 2480027 6363.69840153451 -134.302656192912
"84282" 2480032 0 0
"84283" 2480044 -112034.084785714 36553.7117337662
"84284" 2480049 0 0
"84285" 2480074 98437.6725 -14292.2115
"84286" 2480086 263381.786653846 -7946.31477579737
"84287" 2480087 276388.5321 -11201.3874692308
"84288" 2480094 0 0
"84289" 2480116 0 0
"84290" 2480152 7493.973 -329.775818181818
"84291" 2480153 98733.2142857142 22287.3926785715
"84292" 2480154 0 0
"84293" 2480161 0 0
"84294" 2480164 0 0
"84295" 2480165 -214970.537454545 67460.6847272727
"84296" 2480198 -35647.734 22674.7142727273
"84297" 2480205 42020.1154285714 10949.5836964286
"84298" 2480220 0 0
"84299" 2480227 0 0
"84300" 2480231 7737.67916129032 -349.270239919355
"84301" 2480303 -77284.2576838235 17705.0182720588
"84302" 2480355 336597.771062718 -5150.71767401345
"84303" 2480362 0 0
"84304" 2480371 363122.193956044 39308.6056153846
"84305" 2480375 0 0
"84306" 2480376 0 0
"84307" 2480381 0 0
"84308" 2480388 -26489.1794021739 5632.66025217391
"84309" 2480391 0 0
"84310" 2480411 320468.126025641 6217.10302197802
"84311" 2480412 0 0
"84312" 2480426 120872.989285714 -19763.3764285714
"84313" 2480429 -26458.5804923077 8097.13472307692
"84314" 2480445 4947.17142857143 11142.8748214286
"84315" 2480448 152196.066964286 65.0855357142899
"84316" 2480478 416322.080068966 374.615189098992
"84317" 2480496 95593.038 -10419.6070909091
"84318" 2480531 -32929.2560526316 6797.66534210526
"84319" 2480553 29574.714 3224.29609090909
"84320" 2480577 56531.3094947874 -226.377849019465
"84321" 2480578 63854.3780425532 -853.091072158455
"84322" 2480630 43332.6488209983 1759.87820001012
"84323" 2480731 90515.1444545457 64325.2369090909
"84324" 2480750 25161.5590164474 -371.39700935974
"84325" 2480759 226507.386453488 -5211.71295348837
"84326" 2480760 -49995.8670000001 42014.7591428572
"84327" 2480767 0 0
"84328" 2481493 -105319.285882353 22076.3574613003
"84329" 2481513 972.957424342106 -15.0174501153011
"84330" 2481518 -63419.2815441176 16801.1830147059
"84331" 2481533 0 0
"84332" 2481535 0 0
"84333" 2481546 49662.9584344905 -707.953020016797
"84334" 2481563 120572.062055921 -1255.19690772518
"84335" 2481573 241541.709625122 -2747.78922005842
"84336" 2481587 0 0
"84337" 2481591 142446.106125 19146.1217426471
"84338" 2481606 -18657.2151818181 12658.1710909091
"84339" 2481616 95066.8577563226 -1751.30540867028
"84340" 2481634 0 0
"84341" 2481637 168507.156758242 -13333.5461868132
"84342" 2481640 0 0
"84343" 2481669 123759.452928571 2438.88666602317
"84344" 2481672 103762.733641304 -4799.31429130435
"84345" 2481675 118070.750569989 -1663.67388577828
"84346" 2481703 -5393.51357142855 24836.9785714286
"84347" 2481704 209611.780714286 -4443.74035714284
"84348" 2481743 138130.617857143 16562.6083928572
"84349" 2481752 285553.79125 -39538.21725
"84350" 2481754 0 0
"84351" 2481755 -43419.3398901099 13057.8861758242
"84352" 2481756 420244.45 4745.361
"84353" 2481837 55102.92625 -3257.55525
"84354" 2481851 43197.2099703948 -642.631661760717
"84355" 2481855 64674.5657142856 21176.2896428572
"84356" 2481857 258890.65245 -11654.1723115385
"84357" 2481867 109482.37826087 -3240.75867252544
"84358" 2481868 233656.734121622 -2622.35971194879
"84359" 2481869 0 0
"84360" 2481885 547726.3281 -13699.3045153846
"84361" 2481905 0 0
"84362" 2481920 53748.6961282895 -802.52377648535
"84363" 2481935 26632.7221153846 -2733.12568681319
"84364" 2481937 -27739.6882105263 14488.9001390977
"84365" 2481953 0 0
"84366" 2481964 0 0
"84367" 2481982 0 NA
"84368" 2481985 71204.76 NA
"84369" 2481986 10710 NA
"84370" 2481992 0 0
"84371" 2482035 68025.093305921 911.937824877917
"84372" 2482040 376512.137571429 -6798.02432142858
"84373" 2482041 0 0
"84374" 2482042 -92617.5208974359 31664.9145879121
"84375" 2482204 163540.888246753 4531.05691134952
"84376" 2482205 66249.7264285714 -10650.3460714286
"84377" 2482206 0 0
"84378" 2482214 0 0
"84379" 2482228 160748.428826087 2029.74210360777
"84380" 2482229 0 0
"84381" 2482242 52378.2900000001 9117.43255384615
"84382" 2482245 30500.6341490486 -922.689012684989
"84383" 2482256 51145.4877096775 4315.50978024193
"84384" 2482258 34958.1797727273 -572.969580419582
"84385" 2482268 0 0
"84386" 2482272 -62387.7752941176 19239.726873065
"84387" 2482279 0 0
"84388" 2482284 679760.396139706 11628.0091544118
"84389" 2482286 312138.350142857 11918.1773571429
"84390" 2482289 0 0
"84391" 2482305 0 0
"84392" 2482307 -9012.74707894736 1700.70479323308
"84393" 2482312 -107514.075535714 53068.1930357143
"84394" 2482322 0 0
"84395" 2482349 0 0
"84396" 2482368 6682.98046153846 -149.403153846154
"84397" 2482390 17505.234 3251.32281818182
"84398" 2482391 0 0
"84399" 2482403 0 0
"84400" 2482415 44298.5590384616 8428.33260989011
"84401" 2482429 -55902.78 29684.6292857143
"84402" 2482434 56333.4279572368 168.312973819859
"84403" 2482449 0 0
"84404" 2482457 214299.955227273 15783.9820804196
"84405" 2482462 376992.342954546 21314.5826223776
"84406" 2482463 -83214.8954999999 43937.8155
"84407" 2482474 0 0
"84408" 2482475 -50040.8085483871 5888.3583266129
"84409" 2482497 67524.017625 14007.2457573529
"84410" 2482501 73885.7568552633 -911.438978330169
"84411" 2482502 0 0
"84412" 2482503 103958.914978022 -1157.85237649307
"84413" 2482507 47141.9638636365 28402.2026748252
"84414" 2482521 0 0
"84415" 2482527 75388.5081907896 -956.593361536897
"84416" 2482538 -9802.35088235292 7115.07088235294
"84417" 2482581 -94435.3157142857 14006.6081451157
"84418" 2482584 28486.1282727273 -1796.27440909091
"84419" 2482593 206654.914285714 -17432.22375
"84420" 2482634 22389.97330721 -364.302311295833
"84421" 2482640 160758.254229452 -2312.08414614957
"84422" 2482641 224840.451019737 -2414.23753069045
"84423" 2482666 34236.932035356 -306.246306043186
"84424" 2482670 -3011.04 821.192727272727
"84425" 2482701 139084.299986111 -2171.14257418699
"84426" 2482719 0 0
"84427" 2482725 116031.51 26024.8180909091
"84428" 2482738 180959.852277716 -2195.65918232083
"84429" 2482768 24152.2577027027 -934.074729729729
"84430" 2482774 0 0
"84431" 2482783 176313.754512605 -2354.53961520422
"84432" 2482788 6622.03029698151 -122.286575462512
"84433" 2482794 -16851.4118181818 14299.222972028
"84434" 2482795 61364.9060526315 11706.5261842105
"84435" 2482801 0 0
"84436" 2482807 22349.4075 5914.94365384615
"84437" 2482831 64145.2176414474 339.693779300054
"84438" 2482852 165799.801456984 552.861362164661
"84439" 2482878 0 0
"84440" 2482881 -29321.7301045296 4076.63422413095
"84441" 2482886 274896.578571428 59593.4132142858
"84442" 2482892 0 0
"84443" 2482906 96916.917513158 -1379.30883725583
"84444" 2484126 0 0
"84445" 2484129 159271.513115342 -2249.4064837626
"84446" 2484141 62843.3698351648 1332.07259340659
"84447" 2484142 152786.910642857 1985.13929220779
"84448" 2484145 11303.0726785714 1219.38107142857
"84449" 2484149 -65500.674 19831.6630909091
"84450" 2484153 70160.9182095079 -1014.32743811938
"84451" 2484164 -27146.1102272727 16065.1279195804
"84452" 2484184 207187.277486842 -2613.68822459984
"84453" 2484189 121468.053214286 9798.99428571429
"84454" 2484194 99481.9873611111 403.535823170732
"84455" 2484214 199243.428784474 -2629.79640245148
"84456" 2484237 0 0
"84457" 2484283 66298.5393947369 -980.612030046121
"84458" 2484284 51564.077022977 -941.822884710226
"84459" 2484290 130566.523202055 105.948119677897
"84460" 2485502 0 0
"84461" 2485510 153772.52265 -4713.97240384616
"84462" 2485516 -928.834285714309 6636.95228571429
"84463" 2485517 0 0
"84464" 2485537 0 0
"84465" 2485545 141614.560473112 -585.031540237605
"84466" 2485587 140913.400223785 -1028.98585111436
"84467" 2485600 31054.7914285714 8325.03272727273
"84468" 2485608 0 0
"84469" 2485622 0 0
"84470" 2485625 433943.369318182 -48850.4981643357
"84471" 2485633 10602.7277994158 -197.809300998053
"84472" 2485646 2162.35730769231 -115.015054945055
"84473" 2485673 0 0
"84474" 2485696 0 0
"84475" 2485706 0 0
"84476" 2485732 0 0
"84477" 2485762 0 0
"84478" 2485790 81204.398507524 -1254.08741690646
"84479" 2485796 0 0
"84480" 2485800 114929.738225806 -1697.28757721345
"84481" 2485801 127221.443595395 689.197332440315
"84482" 2485829 223733.868318182 -2635.85331818182
"84483" 2485838 44847.3192359551 -676.394312878133
"84484" 2485862 50356.206504788 2412.96522335959
"84485" 2485883 49739.9212993421 -738.039965579219
"84486" 2485884 136963.551618339 -1924.64931369096
"84487" 2485888 72728.7940384616 11510.0418956044
"84488" 2485918 0 0
"84489" 2485924 51375.2915918204 -791.676838685573
"84490" 2485932 -173566.62 49524.1580769231
"84491" 2485940 92.7068181818481 16402.5704895105
"84492" 2485956 0 0
"84493" 2485977 196886.385541166 -3707.44067414431
"84494" 2485980 0 0
"84495" 2486009 0 0
"84496" 2486014 0 0
"84497" 2486015 41332.3422332016 -669.345385375494
"84498" 2486019 95776.179893617 -1237.01503807391
"84499" 2486022 104133.831832192 -1448.12824092929
"84500" 2486023 0 0
"84501" 2486046 0 0
"84502" 2486064 24530.5970929451 -325.221612681971
"84503" 2486065 15388.9415032895 -234.818726227618
"84504" 2486066 146706.138065934 -1566.19758217869
"84505" 2486067 0 0
"84506" 2486068 103047.757348315 -1174.40307358933
"84507" 2486069 203913.046108374 1022.15868472907
"84508" 2486070 243269.396275862 -2446.15650166852
"84509" 2486071 382196.518246753 -4861.02554938483
"84510" 2486072 0 0
"84511" 2486073 77827.2092985893 -1246.67363975379
"84512" 2486074 48575.0184375001 -732.923089561857
"84513" 2486075 0 0
"84514" 2486076 95872.2844113892 -1508.80487206333
"84515" 2486077 221244.073034483 -8900.98138932147
"84516" 2486078 196603.035882353 -7899.19812605042
"84517" 2486079 231023.665828877 9669.60233078687
"84518" 2486080 39517.4160616439 -721.387194557571
"84519" 2486081 91357.8369157895 -1318.59388605605
"84520" 2486082 0 0
"84521" 2486083 291494.001038961 -5908.05058441558
"84522" 2486084 81560.6825172413 10958.5752246941
"84523" 2486085 343905.850433468 -7440.36387096774
"84524" 2486086 171809.232142857 -8258.74007389162
"84525" 2486087 80883.9404556651 -265.085490147784
"84526" 2486088 341902.48887931 3425.1705
"84527" 2486089 8342.07439655172 3171.21718965517
"84528" 2486090 20242.1385897436 8631.69021978022
"84529" 2486091 140082.471025641 -6287.84412087912
"84530" 2486092 102237.097935484 -4169.92552620968
"84531" 2486093 -21057.8967140825 6295.23479100558
"84532" 2486094 3556.05038461539 -190.497527472528
"84533" 2486095 0 0
"84534" 2486096 0 0
"84535" 2486097 238665.537017046 1585.23402573529
"84536" 2486098 131561.729516237 -1703.73323663214
"84537" 2486099 0 0
"84538" 2486100 5568.60685714285 315.861267857143
"84539" 2486101 -15.5172413793103 3.10344827586207
"84540" 2486102 214110.454331551 -1322.68040718105
"84541" 2486103 0 0
"84542" 2486104 203099.949630682 10379.8357971257
"84543" 2486105 51862.7772 -2443.5414
"84544" 2486106 0 0
"84545" 2486107 -109025.097364865 9992.89189544808
"84546" 2486108 244785.526450925 -6031.28556023635
"84547" 2486109 179360.111565277 -1776.95547137073
"84548" 2486110 140402.646566901 -2498.44675525757
"84549" 2486111 144760.450054054 -1618.62958036984
"84550" 2486112 0 0
"84551" 2486113 157055.233286392 -2621.64245305907
"84552" 2486114 445118.04448718 -18378.776510989
"84553" 2486115 105386.63715 -3777.07011923077
"84554" 2486116 -59524.0417741935 7274.660666239
"84555" 2486117 13267.1488021978 -190.770341853798
"84556" 2486118 0 0
"84557" 2486119 0 0
"84558" 2486120 173740.560691057 -2092.78976393378
"84559" 2486121 0 0
"84560" 2486122 0 0
"84561" 2486123 195590.594862342 -2925.11915400844
"84562" 2486124 74300.2681986368 -1335.32781572541
"84563" 2486159 -47898.2734285715 20893.1441785714
"84564" 2486170 88838.3588571428 17979.0328928571
"84565" 2486173 0 0
"84566" 2486175 81380.7501923077 613.540631868133
"84567" 2486187 730758.484387352 -8571.54944169962
"84568" 2486191 74318.5287500001 7187.61825
"84569" 2486207 51166.9489090909 1582.70768181818
"84570" 2486217 0 0
"84571" 2486284 126639.67527439 -2208.30424651568
"84572" 2486319 0 0
"84573" 2486323 64190.5392857142 4258.78392857144
"84574" 2486353 -12985.9103571428 16400.9453571429
"84575" 2486356 138947.392786184 -1887.57851105535
"84576" 2486403 0 0
"84577" 2486432 267655.326428571 -3715.28035714285
"84578" 2486461 0 0
"84579" 2486480 607.05 -82.7795454545455
"84580" 2486499 95177.1710526315 12698.8918421053
"84581" 2486519 659691.423947369 19322.3690526316
"84582" 2486520 2376.38863636361 34103.6748251748
"84583" 2486539 33874.6637165776 14122.4126699771
"84584" 2486546 0 0
"84585" 2486555 65277.2320843287 -1003.07488236518
"84586" 2486593 52600.1062857142 1665.93844401545
"84587" 2486596 -5282.84942307691 3082.76728021978
"84588" 2486599 0 0
"84589" 2486606 116541.493421053 -791.593556361911
"84590" 2486633 4021.18519354839 -178.935133064516
"84591" 2486634 -28475.2558421053 18270.3994849624
"84592" 2486639 224643.254285714 4001.06650246306
"84593" 2486640 92640.9528947368 2403.05044736842
"84594" 2486641 215817.75 -49360.05
"84595" 2486646 0 0
"84596" 2486656 0 0
"84597" 2486657 74233.6506593407 24367.3330549451
"84598" 2486662 27824.8099655172 -1346.18577196885
"84599" 2486668 0 0
"84600" 2486669 55808.6030357143 -7748.09678571428
"84601" 2486678 134093.423668284 -1568.28037614913
"84602" 2486702 96428.5714285713 -16071.4285714286
"84603" 2486741 147478.434107143 3914.87464285715
"84604" 2486742 -11281.4273076923 5162.03851648351
"84605" 2486743 -63063.4331250002 58416.6528308824
"84606" 2486762 112090.3875 -1137.25684600516
"84607" 2486766 50306.4500034317 -703.623481595203
"84608" 2486772 179556.165789474 -1817.57487452523
"84609" 2486818 0 0
"84610" 2486863 50219.7711903695 -729.948147606383
"84611" 2486876 0 0
"84612" 2486885 0 0
"84613" 2486899 213732.972276423 -2908.26237633461
"84614" 2486926 -47129.1225 31597.0005
"84615" 2486932 74714.1999238521 -614.133647536394
"84616" 2487050 44354.574 21272.211
"84617" 2487052 139601.72205 -7488.85572692308
"84618" 2487075 16362.42 -3506.23285714286
"84619" 2487101 -90048.48875 36466.76175
"84620" 2487119 84205.2370153846 -1275.98816923077
"84621" 2487124 77115.1761818183 15098.6765454545
"84622" 2487125 389073.205930851 -10261.2133415654
"84623" 2487127 15534.5721428571 30484.0092857143
"84624" 2487144 177856.463181818 7135.09835664335
"84625" 2487146 3458.37272727273 -195.473241106719
"84626" 2487159 176130.642629371 -898.919542532092
"84627" 2487172 0 0
"84628" 2487175 107051.219411765 3465.28453560371
"84629" 2487176 -5736.27599999997 37055.205
"84630" 2487177 161504.502 -11191.1348571429
"84631" 2487181 -16497.4823467231 11514.836346723
"84632" 2487185 0 0
"84633" 2487189 -6033.6235714286 8318.86344642857
"84634" 2487190 58180.1915217392 560.002128260869
"84635" 2487193 156446.16032967 -13960.3254725275
"84636" 2487201 0 0
"84637" 2487204 8863.80720779221 -434.688946922642
"84638" 2487234 103610.043778195 -1727.30794902466
"84639" 2487235 0 0
"84640" 2487236 0 0
"84641" 2487237 45124.098409091 8526.59197552447
"84642" 2487239 -94490.7367846154 13917.7367846154
"84643" 2487242 0 0
"84644" 2487257 125847.751339286 -2858.943825
"84645" 2487258 -25312.1738571428 15978.9661948052
"84646" 2487259 44476.1001 -2487.47531538461
"84647" 2487275 141188.167105263 -1512.96884210526
"84648" 2487284 0 0
"84649" 2487285 131927.415681818 410.007587412582
"84650" 2487290 -88733.523 53604.6305454545
"84651" 2487293 108835.390578118 -1375.14096381179
"84652" 2487312 49963.5634090909 9029.38043706294
"84653" 2487313 32545.2339130435 1833.67768695652
"84654" 2487321 0 0
"84655" 2487335 132509.154896341 -3610.87078484321
"84656" 2487358 175850.556157895 4073.88884210527
"84657" 2487383 15198.7248651316 -232.366955982094
"84658" 2487384 15877.7558829114 -276.252174578059
"84659" 2487397 0 0
"84660" 2487400 48.1488337652722 -0.959644576082934
"84661" 2487403 78300.6339671053 -621.066161048563
"84662" 2487406 58352.546010989 -194.094538222647
"84663" 2487412 161305.928119487 -448.902762903696
"84664" 2487436 48994.9223239437 57.8190287960639
"84665" 2487446 27008.0325 20390.904
"84666" 2487452 -21290.1695714286 4182.14085521236
"84667" 2487454 0 0
"84668" 2487455 182790.976505039 -982.429643197088
"84669" 2487460 135246.824181818 1374.59945454545
"84670" 2487463 141095.650294118 6004.5823374613
"84671" 2487475 0 0
"84672" 2487478 0 0
"84673" 2487479 0 0
"84674" 2487480 0 0
"84675" 2487481 62440.065 7016.45282608696
"84676" 2487483 86353.5382417583 1376.79161538461
"84677" 2487516 145145.632973684 -361.529835797613
"84678" 2487538 0 0
"84679" 2487561 81537.6283115992 -1031.52549412997
"84680" 2487597 1691.17565934066 493.353197802198
"84681" 2487653 39868.7794117647 -2593.74125386997
"84682" 2487675 0 NA
"84683" 2487695 54137.5044827587 7922.10134482758
"84684" 2487697 24570.63 10769.9046428571
"84685" 2487709 0 0
"84686" 2487747 0 0
"84687" 2487753 -7251.31704545455 1945.12877622378
"84688" 2487763 93158.6715548781 -1935.82681620209
"84689" 2487779 897.428571428571 -168.267857142857
